2025 Federal Election House of Representatives Two Party Preferred By Polling Place [Event:31496 Phase:FinalResults Generated:2025-06-16T10:39:00 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Australian Labor Party Votes,Australian Labor Party Percentage,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,TotalVotes,Swing
QLD,178,Wide Bay,6628,Tinana,510,44,649,56,1159,7.88
QLD,178,Wide Bay,34128,Tinbeerwah,324,47.93,352,52.07,676,4.81
QLD,178,Wide Bay,6637,Veteran,143,35.4,261,64.6,404,1.1
QLD,178,Wide Bay,6639,Widgee,127,30.17,294,69.83,421,-1.41
QLD,178,Wide Bay,6641,Wolvi,56,31.28,123,68.72,179,-7.94
QLD,316,Wright,6431,Aratula,67,25.19,199,74.81,266,-4.49
QLD,316,Wright,6255,Beaudesert,377,40.76,548,59.24,925,5.72
QLD,316,Wright,58586,Beaudesert East,259,42.81,346,57.19,605,1.31
QLD,316,Wright,83230,Beaudesert PPVC,2367,33.62,4673,66.38,7040,-0.35
QLD,316,Wright,6062,Beechmont,292,55.3,236,44.7,528,2.15
QLD,316,Wright,97792,Beenleigh WRIGHT PPVC,366,42.21,501,57.79,867,-2.27
QLD,316,Wright,5602,Blenheim,113,34.04,219,65.96,332,-2.61
QLD,316,Wright,31682,Bonogin (Wright),434,42.1,597,57.9,1031,4.97
QLD,316,Wright,6432,Boonah,152,34.78,285,65.22,437,4.17
QLD,316,Wright,108721,Boonah PPVC,1136,28.77,2813,71.23,3949,-5.05
QLD,316,Wright,6262,Canungra,448,43.37,585,56.63,1033,2.67
QLD,316,Wright,83323,Carrara WRIGHT PPVC,1009,38.16,1635,61.84,2644,4.39
QLD,316,Wright,58884,Crestmead WRIGHT PPVC,847,49.3,871,50.7,1718,7.64
QLD,316,Wright,65495,EAV Wright PPVC,4,66.67,2,33.33,6,26.67
QLD,316,Wright,32547,Flagstone,1098,54.85,904,45.15,2002,6.12
QLD,316,Wright,5607,Flagstone Creek,76,31.54,165,68.46,241,5.18
QLD,316,Wright,5608,Forest Hill,134,33.25,269,66.75,403,-4.92
QLD,316,Wright,5609,Gatton,314,44.04,399,55.96,713,6.49
QLD,316,Wright,82943,Gatton PPVC,3103,33.37,6196,66.63,9299,1.16
QLD,316,Wright,5610,Gatton South,166,38.79,262,61.21,428,-0.49
QLD,316,Wright,6078,Gilston,430,39.67,654,60.33,1084,5.29
QLD,316,Wright,5611,Glenore Grove,373,41.58,524,58.42,897,-1.91
QLD,316,Wright,5613,Grantham,105,32.61,217,67.39,322,-0.26
QLD,316,Wright,31793,Greenbank,974,48.94,1016,51.06,1990,2.59
QLD,316,Wright,47744,Greenbank South,930,54.96,762,45.04,1692,11.13
QLD,316,Wright,6448,Harrisville,120,31.09,266,68.91,386,-0.11
QLD,316,Wright,5618,Hatton Vale,710,45.22,860,54.78,1570,3.06
QLD,316,Wright,64579,Helensvale WRIGHT PPVC,1435,44.72,1774,55.28,3209,3.69
QLD,316,Wright,5619,Helidon,202,36.73,348,63.27,550,2.83
QLD,316,Wright,58844,Hillcrest (Wright),131,41.59,184,58.41,315,5.67
QLD,316,Wright,6459,Jimboomba,716,45.23,867,54.77,1583,0.57
QLD,316,Wright,38246,Jimboomba East,416,45.37,501,54.63,917,5.49
QLD,316,Wright,47730,Jimboomba PPVC,5473,45.86,6462,54.14,11935,3.99
QLD,316,Wright,6451,Kalbar,108,28.05,277,71.95,385,2.67
QLD,316,Wright,5621,Kentville,43,39.09,67,60.91,110,-1.79
QLD,316,Wright,6273,Kerry,27,22.5,93,77.5,120,1.7
QLD,316,Wright,58830,Kooralbyn,178,38.53,284,61.47,462,-3.14
QLD,316,Wright,5623,Laidley,606,44.86,745,55.14,1351,-0.03
QLD,316,Wright,5624,Lake Clarendon,81,36.82,139,63.18,220,10.81
QLD,316,Wright,6458,Logan Village (Wright),687,45.8,813,54.2,1500,2.44
QLD,316,Wright,5626,Ma Ma Creek,31,29.52,74,70.48,105,7.22
QLD,316,Wright,12042,Maudsland (Wright),188,48.21,202,51.79,390,1.27
QLD,316,Wright,6464,Mount Alford,32,23.7,103,76.3,135,-2.59
QLD,316,Wright,37810,Mudgeeraba (Wright),145,42.77,194,57.23,339,-1.91
QLD,316,Wright,31487,Murphys Creek,158,34.27,303,65.73,461,-5.73
QLD,316,Wright,6466,Mutdapilly,53,28.8,131,71.2,184,2.82
QLD,316,Wright,37395,Nerang West (Wright),252,40.78,366,59.22,618,1.77
QLD,316,Wright,109456,Other Mobile Team 1,1,12.5,7,87.5,8,-23.86
QLD,316,Wright,109458,Other Mobile Team 2,10,90.91,1,9.09,11,55.11
QLD,316,Wright,109460,Other Mobile Team 3,14,70,6,30,20,34.08
QLD,316,Wright,56265,Oxenford (Wright),185,47.44,205,52.56,390,4.81
QLD,316,Wright,83215,Pacific Pines North (Wright),422,53.96,360,46.04,782,11.04
QLD,316,Wright,56301,Park Ridge (Wright),133,50.19,132,49.81,265,4.61
QLD,316,Wright,6469,Peak Crossing,139,31.88,297,68.12,436,-5.19
QLD,316,Wright,58839,Plainland,216,43.03,286,56.97,502,0.04
QLD,316,Wright,6286,Rathdowney,60,30.3,138,69.7,198,1.73
QLD,316,Wright,65792,Reedy Creek WRIGHT PPVC,1059,38.91,1663,61.09,2722,1.55
QLD,316,Wright,6474,Roadvale,52,21.67,188,78.33,240,-6.68
QLD,316,Wright,108948,Special Hospital Team 1,25,33.33,50,66.67,75,-3.51
QLD,316,Wright,109123,Special Hospital Team 2,73,45.63,87,54.38,160,8.59
QLD,316,Wright,109325,Special Hospital Team 3,30,38.46,48,61.54,78,1.17
QLD,316,Wright,6098,Springbrook,177,58.03,128,41.97,305,3.39
QLD,316,Wright,83419,Springfield Central WRIGHT PPVC,742,50.31,733,49.69,1475,3.53
QLD,316,Wright,12027,Tallai (Wright),476,42.77,637,57.23,1113,4.93
QLD,316,Wright,6293,Tamborine,384,41.56,540,58.44,924,2.59
QLD,316,Wright,6288,Tamborine Mountain,518,48.96,540,51.04,1058,2.19
QLD,316,Wright,6294,Tamborine North,823,51.76,767,48.24,1590,2.15
QLD,316,Wright,6295,Tamrookum,44,36.36,77,63.64,121,-0.43
QLD,316,Wright,5639,Thornton,27,20.15,107,79.85,134,0.02
QLD,316,Wright,109714,Toowoomba WRIGHT PPVC,190,40.6,278,59.4,468,-5.5
QLD,316,Wright,5647,Upper Tenthill,54,23.28,178,76.72,232,5.39
QLD,316,Wright,6481,Warrill View,56,26.05,159,73.95,215,6.49
QLD,316,Wright,5650,Withcott,385,35.75,692,64.25,1077,1.31
QLD,316,Wright,6296,Woodhill,264,43.07,349,56.93,613,7.85
QLD,316,Wright,83355,Worongary South,48,42.86,64,57.14,112,9.93
QLD,316,Wright,82941,Yarrabilba,1135,59.99,757,40.01,1892,3.5
SA,179,Adelaide,6648,Adelaide,554,73.47,200,26.53,754,5.63
SA,179,Adelaide,32952,Adelaide ADELAIDE PPVC,3881,72.69,1458,27.31,5339,5.92
SA,179,Adelaide,6649,Adelaide East,762,69.27,338,30.73,1100,5.53
SA,179,Adelaide,6651,Adelaide South,1255,76.95,376,23.05,1631,5.37
SA,179,Adelaide,83454,Adelaide West,464,79.18,122,20.82,586,7.87
SA,179,Adelaide,7048,Allenby Gardens (Adelaide),1213,72.77,454,27.23,1667,5.01
SA,179,Adelaide,7008,Black Forest (Adelaide),476,72.56,180,27.44,656,10.28
SA,179,Adelaide,6654,Blair Athol,871,79.62,223,20.38,1094,8.47
SA,179,Adelaide,6655,Broadview,1126,66.16,576,33.84,1702,6.87
SA,179,Adelaide,7049,Brompton,1473,79.97,369,20.03,1842,5.89
SA,179,Adelaide,96647,Brooklyn Park (Adelaide),159,77.94,45,22.06,204,16.04
SA,179,Adelaide,6660,Clearview,757,72.44,288,27.56,1045,9.68
SA,179,Adelaide,83760,Colonel Light Gardens ADELAIDE PPVC,1134,61,725,39,1859,3.14
SA,179,Adelaide,7053,Cowandilla (Adelaide),1923,77.89,546,22.11,2469,6.71
SA,179,Adelaide,36447,Croydon,880,79.57,226,20.43,1106,6.16
SA,179,Adelaide,6657,Croydon Park,608,75.53,197,24.47,805,11.03
SA,179,Adelaide,65592,EAV Adelaide PPVC,16,53.33,14,46.67,30,-20.35
SA,179,Adelaide,6659,Enfield,1123,73.06,414,26.94,1537,8.58
SA,179,Adelaide,97861,Enfield ADELAIDE PPVC,5662,68.57,2595,31.43,8257,9.55
SA,179,Adelaide,96649,Flinders Park (Adelaide),344,67.72,164,32.28,508,6.48
SA,179,Adelaide,6871,Goodwood,1027,78.16,287,21.84,1314,5.59
SA,179,Adelaide,82875,Goodwood Park,494,62.93,291,37.07,785,6.83
SA,179,Adelaide,6663,Greenacres,1042,72.36,398,27.64,1440,16.27
SA,179,Adelaide,6868,Highgate,576,64.14,322,35.86,898,11.5
SA,179,Adelaide,7067,Keswick,929,72.63,350,27.37,1279,7.22
SA,179,Adelaide,6668,Kilburn,1013,80.21,250,19.79,1263,11.08
SA,179,Adelaide,7255,Kilkenny (Adelaide),524,72.88,195,27.12,719,2.56
SA,179,Adelaide,12086,Kilkenny North,777,76.78,235,23.22,1012,10.97
SA,179,Adelaide,82879,Lower North Adelaide,442,55.18,359,44.82,801,6.78
SA,179,Adelaide,31070,Malvern,950,61.53,594,38.47,1544,9.57
SA,179,Adelaide,33098,Mansfield Park (Adelaide),953,82.87,197,17.13,1150,13.78
SA,179,Adelaide,64715,Marden ADELAIDE PPVC,1530,56.6,1173,43.4,2703,6.98
SA,179,Adelaide,7079,Mile End,1292,78.26,359,21.74,1651,4.75
SA,179,Adelaide,97820,Modbury ADELAIDE PPVC,415,69.98,178,30.02,593,12.89
SA,179,Adelaide,97823,Myrtle Bank ADELAIDE PPVC,1801,54.2,1522,45.8,3323,4.86
SA,179,Adelaide,6674,Nailsworth,981,66.87,486,33.13,1467,5.41
SA,179,Adelaide,6675,North Adelaide,1207,63.03,708,36.97,1915,9.38
SA,179,Adelaide,6676,Northfield,950,69.34,420,30.66,1370,9.05
SA,179,Adelaide,38208,Northgate (Adelaide),936,66.34,475,33.66,1411,6.17
SA,179,Adelaide,65713,Other Mobile Team 1,68,77.27,20,22.73,88,-1.8
SA,179,Adelaide,6886,Parkside,1237,69.14,552,30.86,1789,4.97
SA,179,Adelaide,7075,Plympton (Adelaide),1013,72.51,384,27.49,1397,5.35
SA,179,Adelaide,97818,Plympton Park ADELAIDE PPVC,1609,68.58,737,31.42,2346,6.98
SA,179,Adelaide,96715,Port Adelaide ADELAIDE PPVC,1413,72.95,524,27.05,1937,6.13
SA,179,Adelaide,6679,Prospect,1667,71.76,656,28.24,2323,8.32
SA,179,Adelaide,6681,Prospect North,1022,72.07,396,27.93,1418,7.11
SA,179,Adelaide,6682,Prospect South,340,63.79,193,36.21,533,-0.61
SA,179,Adelaide,83475,Prospect West,1005,65.05,540,34.95,1545,7.47
SA,179,Adelaide,7254,Regency Park,774,76.48,238,23.52,1012,6.3
SA,179,Adelaide,7077,Renown Park,880,80.15,218,19.85,1098,7.69
SA,179,Adelaide,108812,Special Hospital Team 1,76,58.46,54,41.54,130,0.07
SA,179,Adelaide,108818,Special Hospital Team 2,97,81.51,22,18.49,119,23.18
SA,179,Adelaide,109118,Special Hospital Team 3,78,62.9,46,37.1,124,4.22
SA,179,Adelaide,109119,Special Hospital Team 4,76,71.7,30,28.3,106,13.24
SA,179,Adelaide,109133,Special Hospital Team 5,72,61.02,46,38.98,118,2.29
SA,179,Adelaide,110743,Special Hospital Team 6,24,61.54,15,38.46,39,3.21
SA,179,Adelaide,110744,Special Hospital Team 7,42,63.64,24,36.36,66,5.12
SA,179,Adelaide,7080,Torrensville,1355,79.47,350,20.53,1705,5.41
SA,179,Adelaide,6889,Unley,765,65.61,401,34.39,1166,8.3
SA,179,Adelaide,6878,Unley Park,545,43.74,701,56.26,1246,4.38
SA,179,Adelaide,6685,Vale Park (Adelaide),579,61.33,365,38.67,944,5.9
SA,179,Adelaide,6686,Walkerville,762,56.87,578,43.13,1340,8.36
SA,179,Adelaide,82880,Walkerville North,384,56.97,290,43.03,674,8.79
SA,179,Adelaide,12085,West Croydon,1024,80.38,250,19.62,1274,10.59
SA,179,Adelaide,97817,West Lakes ADELAIDE PPVC,935,72.26,359,27.74,1294,8.04
SA,179,Adelaide,7280,Woodville Gardens (Adelaide),1114,81.73,249,18.27,1363,10.98
SA,180,Barker,65567,Adelaide BARKER PPVC,86,52.76,77,47.24,163,7.44
SA,180,Barker,7325,Angaston,355,47.72,389,52.28,744,7.17
SA,180,Barker,6704,Barmera,397,35.7,715,64.3,1112,4.37
SA,180,Barker,6705,Beachport,164,34.82,307,65.18,471,4.69
SA,180,Barker,6706,Berri,614,41.83,854,58.17,1468,3.87
SA,180,Barker,7331,Blanchetown,59,36.65,102,63.35,161,3.47
SA,180,Barker,6709,Bordertown,281,25.83,807,74.17,1088,1.92
SA,180,Barker,7339,Cadell,39,28.68,97,71.32,136,4.57
SA,180,Barker,7341,Cambrai,89,43.84,114,56.16,203,-1.57
SA,180,Barker,6712,Cobdogla,157,36.09,278,63.91,435,2.54
SA,180,Barker,6713,Compton,120,28.44,302,71.56,422,2.12
SA,180,Barker,6714,Coomandook,18,16.82,89,83.18,107,-1.21
SA,180,Barker,6715,Coonalpyn,35,15.42,192,84.58,227,-0.5
SA,180,Barker,6716,Coonawarra,31,19.38,129,80.63,160,-10.45
SA,180,Barker,65438,EAV Barker PPVC,9,90,1,10,10,23.33
SA,180,Barker,7349,Eden Valley,171,43.85,219,56.15,390,1.56
SA,180,Barker,6718,Frances,10,18.87,43,81.13,53,4.83
SA,180,Barker,7355,Freeling,545,46.34,631,53.66,1176,3.88
SA,180,Barker,6719,Furner,14,12.84,95,87.16,109,2.31
SA,180,Barker,96816,Gawler BARKER PPVC,479,46.06,561,53.94,1040,0.59
SA,180,Barker,6721,Glenburnie,64,28.7,159,71.3,223,2.48
SA,180,Barker,6722,Glencoe,96,32.88,196,67.12,292,0.92
SA,180,Barker,6723,Glossop,144,31.51,313,68.49,457,-2.28
SA,180,Barker,7362,Greenock,310,43.42,404,56.58,714,9.41
SA,180,Barker,66023,Jervois,44,29.73,104,70.27,148,1.99
SA,180,Barker,6728,Kalangadoo,86,30.18,199,69.82,285,-2.42
SA,180,Barker,7370,Kapunda,673,45.84,795,54.16,1468,3.4
SA,180,Barker,6729,Karoonda,65,26.64,179,73.36,244,8.53
SA,180,Barker,6730,Keith,139,19.02,592,80.98,731,-1.47
SA,180,Barker,66022,Keyneton,46,27.22,123,72.78,169,-4.06
SA,180,Barker,6733,Kingston SE,244,25.55,711,74.45,955,1.34
SA,180,Barker,6735,Kongorong,48,21.43,176,78.57,224,1.53
SA,180,Barker,6737,Lameroo,96,24.3,299,75.7,395,3.48
SA,180,Barker,6740,Loxton,515,26.56,1424,73.44,1939,3.93
SA,180,Barker,6741,Loxton North,196,26.67,539,73.33,735,1.64
SA,180,Barker,6742,Lucindale,47,14.51,277,85.49,324,-2.21
SA,180,Barker,7378,Lyndoch,497,55.22,403,44.78,900,12.55
SA,180,Barker,6743,Lyrup,48,26.97,130,73.03,178,-1.67
SA,180,Barker,7381,Mannum,555,43.77,713,56.23,1268,2.33
SA,180,Barker,6747,Meningie,157,25.91,449,74.09,606,1.24
SA,180,Barker,6748,Mil-Lel,92,27.46,243,72.54,335,2.7
SA,180,Barker,6749,Millicent,462,39.29,714,60.71,1176,0.5
SA,180,Barker,6750,Millicent South,462,46.43,533,53.57,995,2.72
SA,180,Barker,7388,Moculta,55,32.16,116,67.84,171,1.96
SA,180,Barker,6751,Monash,180,33.4,359,66.6,539,3.16
SA,180,Barker,6752,Moorak,77,23.91,245,76.09,322,3.07
SA,180,Barker,6753,Moorook,80,31.37,175,68.63,255,2.8
SA,180,Barker,7391,Morgan,122,43.73,157,56.27,279,6.11
SA,180,Barker,6755,Mount Burr,97,41.99,134,58.01,231,5.05
SA,180,Barker,6756,Mount Gambier,226,42.32,308,57.68,534,2.85
SA,180,Barker,6757,Mount Gambier East,596,48.14,642,51.86,1238,2.15
SA,180,Barker,6759,Mount Gambier North,313,49.37,321,50.63,634,2.93
SA,180,Barker,6744,Mount Gambier Park,621,42.98,824,57.02,1445,4.24
SA,180,Barker,34268,Mount Gambier PPVC,4585,36.98,7815,63.02,12400,4.29
SA,180,Barker,6760,Mount Gambier West,686,46.63,785,53.37,1471,3.8
SA,180,Barker,7207,Mount Pleasant,361,46.16,421,53.84,782,4.96
SA,180,Barker,6800,Mundulla,60,13.48,385,86.52,445,0.26
SA,180,Barker,7209,Murray Bridge,329,47.07,370,52.93,699,1.68
SA,180,Barker,6762,Murray Bridge East,261,36.25,459,63.75,720,5.6
SA,180,Barker,12996,Murray Bridge PPVC,3172,38.3,5111,61.7,8283,3.57
SA,180,Barker,7210,Murray Bridge South,649,48.61,686,51.39,1335,2.52
SA,180,Barker,7211,Murray Bridge West,431,40.81,625,59.19,1056,0.9
SA,180,Barker,7213,Mypolonga,122,37.42,204,62.58,326,3.34
SA,180,Barker,6764,Nangwarry,127,41.64,178,58.36,305,3.87
SA,180,Barker,6765,Naracoorte,270,29.9,633,70.1,903,2.82
SA,180,Barker,83385,Naracoorte PPVC,686,22.86,2315,77.14,3001,1.02
SA,180,Barker,6767,Naracoorte South,129,29.86,303,70.14,432,3.02
SA,180,Barker,6769,Nildottie,26,29.89,61,70.11,87,7.91
SA,180,Barker,7396,Nuriootpa,791,52.73,709,47.27,1500,9.09
SA,180,Barker,13261,Nuriootpa PPVC,2814,41.25,4007,58.75,6821,7.57
SA,180,Barker,98069,Other Mobile Team 1,42,85.71,7,14.29,49,53.57
SA,180,Barker,109443,Other Mobile Team 2,49,43.75,63,56.25,112,11.58
SA,180,Barker,6771,Padthaway,35,22.29,122,77.71,157,4.46
SA,180,Barker,7218,Palmer,113,41.39,160,58.61,273,-0.35
SA,180,Barker,6774,Paringa,115,30.34,264,69.66,379,0.49
SA,180,Barker,6777,Peake,16,19.51,66,80.49,82,-11.37
SA,180,Barker,6778,Penola,255,32.04,541,67.96,796,2.86
SA,180,Barker,6779,Pinnaroo,85,28.15,217,71.85,302,2.3
SA,180,Barker,6781,Ponde,48,38.1,78,61.9,126,8.16
SA,180,Barker,6782,Port MacDonnell,170,28.19,433,71.81,603,-3.17
SA,180,Barker,6783,Purnong,24,24,76,76,100,8.69
SA,180,Barker,6784,Ramco,120,26.2,338,73.8,458,0.2
SA,180,Barker,6786,Rendelsham,63,30.73,142,69.27,205,2.08
SA,180,Barker,6787,Renmark,385,43.11,508,56.89,893,9.17
SA,180,Barker,6788,Renmark North,67,30.04,156,69.96,223,-4.34
SA,180,Barker,13263,Renmark PPVC,1581,31.57,3427,68.43,5008,1.99
SA,180,Barker,6789,Renmark West,82,31.18,181,68.82,263,3.05
SA,180,Barker,6790,Robe,181,26.97,490,73.03,671,4.02
SA,180,Barker,7416,Sandy Creek,211,48.17,227,51.83,438,9.6
SA,180,Barker,7417,Sedan,74,41.81,103,58.19,177,-0.01
SA,180,Barker,6793,Southend,39,25,117,75,156,-10.77
SA,180,Barker,108464,Special Hospital Team 1,54,31.76,116,68.24,170,0.77
SA,180,Barker,108785,Special Hospital Team 2,19,38,31,62,50,6.66
SA,180,Barker,108786,Special Hospital Team 3,21,22.11,74,77.89,95,-9.23
SA,180,Barker,109232,Special Hospital Team 4,41,28.47,103,71.53,144,-2.23
SA,180,Barker,109233,Special Hospital Team 5,101,36.86,173,63.14,274,6.07
SA,180,Barker,109234,Special Hospital Team 6,78,29.89,183,70.11,261,-1.07
SA,180,Barker,109235,Special Hospital Team 7,52,32.91,106,67.09,158,2.1
SA,180,Barker,7423,Stockwell,164,40.49,241,59.51,405,6.02
SA,180,Barker,6794,Suttontown,325,39.59,496,60.41,821,6.91
SA,180,Barker,6795,Swan Reach,60,40.54,88,59.46,148,5.45
SA,180,Barker,6796,Tailem Bend,303,41.51,427,58.49,730,4.04
SA,180,Barker,6797,Tantanoola,130,34.76,244,65.24,374,6.85
SA,180,Barker,7424,Tanunda,643,48.16,692,51.84,1335,11.33
SA,180,Barker,6802,Tintinara,25,11.57,191,88.43,216,1.43
SA,180,Barker,7428,Truro,112,32.65,231,67.35,343,-3.23
SA,180,Barker,6803,Waikerie,424,31.57,919,68.43,1343,5.32
SA,180,Barker,7431,Walker Flat,48,45.28,58,54.72,106,7.68
SA,180,Barker,7237,Wellington,27,22.88,91,77.12,118,-1.31
SA,180,Barker,66024,Western Flat,18,11.84,134,88.16,152,-0.02
SA,180,Barker,6806,Willalooka,9,10.47,77,89.53,86,-6.62
SA,180,Barker,7439,Williamstown,622,53.57,539,46.43,1161,6.56
SA,180,Barker,6809,Wolseley,44,23.16,146,76.84,190,3.84
SA,180,Barker,7241,Woods Point,56,32.18,118,67.82,174,1.75
SA,180,Barker,6813,Yahl,97,28.61,242,71.39,339,-1.58
SA,182,Boothby,58733,Adelaide BOOTHBY PPVC,983,69.37,434,30.63,1417,6.53
SA,182,Boothby,7007,Ascot Park,601,73.47,217,26.53,818,5.84
SA,182,Boothby,6859,Belair,905,74,318,26,1223,15.25
SA,182,Boothby,83476,Belair North,1018,69.63,444,30.37,1462,9.16
SA,182,Boothby,6860,Bellevue Heights,925,64.96,499,35.04,1424,8.8
SA,182,Boothby,96837,Black Forest (Boothby),630,71.51,251,28.49,881,5.07
SA,182,Boothby,7011,Black Forest East,929,64.97,501,35.03,1430,3.99
SA,182,Boothby,6861,Blackwood (Boothby),425,63.91,240,36.09,665,5.65
SA,182,Boothby,6862,Blackwood Central,746,67.33,362,32.67,1108,1.61
SA,182,Boothby,7089,Brighton,834,62.43,502,37.57,1336,10.63
SA,182,Boothby,31787,Brighton BOOTHBY PPVC,7605,56.54,5846,43.46,13451,8.11
SA,182,Boothby,7027,Brighton North,828,62.4,499,37.6,1327,9.87
SA,182,Boothby,7090,Brighton South,318,60.69,206,39.31,524,5.64
SA,182,Boothby,7040,Brighton West,405,60.36,266,39.64,671,13.46
SA,182,Boothby,6884,Clapham,863,63.55,495,36.45,1358,9.68
SA,182,Boothby,7010,Clarence Gardens,240,64.17,134,35.83,374,12.04
SA,182,Boothby,6864,Colonel Light Gardens,1058,65.55,556,34.45,1614,9.28
SA,182,Boothby,83759,Colonel Light Gardens BOOTHBY PPVC,6749,57.98,4892,42.02,11641,3.13
SA,182,Boothby,7012,Daw Park,892,60.6,580,39.4,1472,4.39
SA,182,Boothby,65572,EAV Boothby PPVC,18,75,6,25,24,15
SA,182,Boothby,6866,Eden Hills,706,72.78,264,27.22,970,7.13
SA,182,Boothby,7014,Edwardstown,960,67.42,464,32.58,1424,5.55
SA,182,Boothby,7023,Glenelg,391,58.1,282,41.9,673,11.26
SA,182,Boothby,7018,Glenelg Central,549,50.05,548,49.95,1097,7.21
SA,182,Boothby,7019,Glenelg East,601,59.56,408,40.44,1009,8.76
SA,182,Boothby,7020,Glenelg North (Boothby),751,57.5,555,42.5,1306,7.96
SA,182,Boothby,7021,Glenelg South,809,52.95,719,47.05,1528,9.07
SA,182,Boothby,7022,Glengowrie,849,56.45,655,43.55,1504,7.81
SA,182,Boothby,6876,Hawthorn West,716,59.62,485,40.38,1201,9.99
SA,182,Boothby,6879,Kingswood,582,59.75,392,40.25,974,7.58
SA,182,Boothby,7024,Marion,555,62.36,335,37.64,890,1.92
SA,182,Boothby,7013,Melrose Park,1142,70.1,487,29.9,1629,8.18
SA,182,Boothby,6881,Mitcham,1077,58.56,762,41.44,1839,8.07
SA,182,Boothby,7025,Mitchell Park,576,71.29,232,28.71,808,11.46
SA,182,Boothby,7038,Mitchell Park South,995,72.05,386,27.95,1381,9.24
SA,182,Boothby,65813,Myrtle Bank BOOTHBY PPVC,634,48.96,661,51.04,1295,6.87
SA,182,Boothby,6883,Netherby,240,50.42,236,49.58,476,8.77
SA,182,Boothby,7029,Oaklands Park,722,68.57,331,31.43,1053,11.6
SA,182,Boothby,7030,Park Holme,981,66.96,484,33.04,1465,9.45
SA,182,Boothby,7031,Park Holme South,738,75.15,244,24.85,982,11.5
SA,182,Boothby,7032,Pasadena,853,63.14,498,36.86,1351,9.23
SA,182,Boothby,7016,Plympton Park,493,66.98,243,33.02,736,10.31
SA,182,Boothby,65972,Plympton Park BOOTHBY PPVC,4086,58.21,2933,41.79,7019,13.98
SA,182,Boothby,7117,Seacliff,874,65.13,468,34.87,1342,6.53
SA,182,Boothby,7104,Seacliff South,480,61.22,304,38.78,784,10.47
SA,182,Boothby,83473,Seacombe Gardens,807,73.3,294,26.7,1101,14.97
SA,182,Boothby,7118,Seacombe Heights,1260,64.75,686,35.25,1946,6.97
SA,182,Boothby,7119,Seaview Downs,787,61.92,484,38.08,1271,8.94
SA,182,Boothby,7034,Somerton Park East,733,58.41,522,41.59,1255,6.44
SA,182,Boothby,7015,South Plympton,771,68.72,351,31.28,1122,6.43
SA,182,Boothby,7035,South Plympton North,385,66.72,192,33.28,577,8.04
SA,182,Boothby,108465,Special Hospital Team 1,80,53.33,70,46.67,150,6.89
SA,182,Boothby,108833,Special Hospital Team 2,84,56.76,64,43.24,148,10.15
SA,182,Boothby,109224,Special Hospital Team 3,126,59.72,85,40.28,211,13.11
SA,182,Boothby,109225,Special Hospital Team 4,87,51.79,81,48.21,168,5.52
SA,182,Boothby,109226,Special Hospital Team 5,132,53.23,116,46.77,248,6.65
SA,182,Boothby,7036,St Marys,648,68.14,303,31.86,951,9.94
SA,182,Boothby,7094,Sturt,536,62.84,317,37.16,853,1.58
SA,182,Boothby,7039,Warradale,746,67.7,356,32.3,1102,10.14
SA,182,Boothby,6891,Westbourne Park,1052,62.36,635,37.64,1687,6.51
SA,183,Grey,65627,Adelaide GREY PPVC,98,61.64,61,38.36,159,19.04
SA,183,Grey,7324,Alford,29,24.17,91,75.83,120,-5.21
SA,183,Grey,6908,Andamooka,67,51.94,62,48.06,129,5.79
SA,183,Grey,96913,Angle Vale (Grey),203,58.67,143,41.33,346,2.05
SA,183,Grey,98170,Angle Vale North (Grey),48,73.85,17,26.15,65,18.37
SA,183,Grey,7326,Ardrossan,362,39.56,553,60.44,915,6.64
SA,183,Grey,6909,Arno Bay,57,31.49,124,68.51,181,7.96
SA,183,Grey,7327,Arthurton,43,22.16,151,77.84,194,6.2
SA,183,Grey,7328,Auburn,248,47.42,275,52.58,523,11.38
SA,183,Grey,7329,Balaklava,406,34.23,780,65.77,1186,3.09
SA,183,Grey,7332,Blyth,130,32.66,268,67.34,398,6.84
SA,183,Grey,7333,Booborowie,36,27.91,93,72.09,129,1.16
SA,183,Grey,7334,Booleroo Centre,63,23.25,208,76.75,271,3.25
SA,183,Grey,7336,Brinkworth,74,35.58,134,64.42,208,3.85
SA,183,Grey,7337,Burra,288,42.54,389,57.46,677,4.95
SA,183,Grey,7338,Bute,62,30.1,144,69.9,206,4.17
SA,183,Grey,6913,Ceduna,465,40.05,696,59.95,1161,2.53
SA,183,Grey,13106,Ceduna PPVC,0,0,0,0,0,0
SA,183,Grey,7343,Clare,689,37.2,1163,62.8,1852,1.29
SA,183,Grey,6914,Cleve,117,24.17,367,75.83,484,1.4
SA,183,Grey,6915,Coffin Bay,144,41.5,203,58.5,347,-1.14
SA,183,Grey,6916,Coober Pedy,231,49.25,238,50.75,469,2.29
SA,183,Grey,13107,Coober Pedy PPVC,0,0,0,0,0,0
SA,183,Grey,7344,Coobowie,73,38.62,116,61.38,189,1.66
SA,183,Grey,7345,Corny Point,44,36.67,76,63.33,120,7.26
SA,183,Grey,6918,Cowell,173,30.19,400,69.81,573,8.53
